strain,carbon_source,replicate,name,mass_frac,localization,cog_category,cog_letter,growth_rate_hr,source
BW25113,glucose_minimal,0,yich,,phi_cyto,Not Assigned,X,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,yich,,phi_cyto,Not Assigned,X,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,yich,9.55288823142656e-06,phi_cyto,Not Assigned,X,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,yich,,phi_cyto,Not Assigned,X,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,yich,9.986956434105752e-06,phi_cyto,Not Assigned,X,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,yich,9.679531101787152e-06,phi_cyto,Not Assigned,X,0.51,Peebo et al. 2015
BW25113,rich,0,yich,7.385352026291678e-06,phi_cyto,Not Assigned,X,0.25,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.35,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.42,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.45,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.53,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.55,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.63,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.65,Peebo et al. 2015
BW25113,rich,0,yich,4.362506054303049e-06,phi_cyto,Not Assigned,X,0.73,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.74,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.78,Peebo et al. 2015
BW25113,rich,0,yich,,phi_cyto,Not Assigned,X,0.82,Peebo et al. 2015
BW25113,42C,0,yich,5.5526786354877e-05,phi_cyto,Not Assigned,X,0.66,Schmidt et al. 2016
BW25113,acetate,0,yich,3.213214882331709e-05,phi_cyto,Not Assigned,X,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yich,4.964400995639737e-05,phi_cyto,Not Assigned,X,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yich,5.2355595708073815e-05,phi_cyto,Not Assigned,X,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yich,3.887054330843168e-05,phi_cyto,Not Assigned,X,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yich,3.459142346309924e-05,phi_cyto,Not Assigned,X,0.5,Schmidt et al. 2016
BW25113,fructose,0,yich,3.5072075469835675e-05,phi_cyto,Not Assigned,X,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yich,2.809873624551164e-05,phi_cyto,Not Assigned,X,0.42,Schmidt et al. 2016
BW25113,galactose,0,yich,3.112665471121823e-05,phi_cyto,Not Assigned,X,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yich,3.511245314897846e-05,phi_cyto,Not Assigned,X,0.46,Schmidt et al. 2016
BW25113,glucose,0,yich,2.9770375591829625e-05,phi_cyto,Not Assigned,X,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yich,3.438908719976461e-05,phi_cyto,Not Assigned,X,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yich,1.9887744567451783e-05,phi_cyto,Not Assigned,X,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yich,3.635864523000093e-05,phi_cyto,Not Assigned,X,1.9,Schmidt et al. 2016
BW25113,mannose,0,yich,3.8056470233595067e-05,phi_cyto,Not Assigned,X,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yich,2.9472819370838555e-05,phi_cyto,Not Assigned,X,0.55,Schmidt et al. 2016
BW25113,pH6,0,yich,3.33966313572534e-05,phi_cyto,Not Assigned,X,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yich,4.3528819492792345e-05,phi_cyto,Not Assigned,X,0.4,Schmidt et al. 2016
BW25113,succinate,0,yich,2.812834438887406e-05,phi_cyto,Not Assigned,X,0.44,Schmidt et al. 2016
BW25113,xylose,0,yich,3.122256531006078e-05,phi_cyto,Not Assigned,X,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,yich,3.419816640014043e-05,phi_cyto,Not Assigned,X,0.11,Valgepea et al. 2013
MG1655,glucose_minimal,0,yich,3.16899073236082e-05,phi_cyto,Not Assigned,X,0.21,Valgepea et al. 2013
MG1655,glucose_minimal,0,yich,3.293434070858136e-05,phi_cyto,Not Assigned,X,0.31,Valgepea et al. 2013
MG1655,glucose_minimal,0,yich,3.066922482196096e-05,phi_cyto,Not Assigned,X,0.4,Valgepea et al. 2013
MG1655,glucose_minimal,0,yich,3.083964391184943e-05,phi_cyto,Not Assigned,X,0.49,Valgepea et al. 2013
REL606,gluconate_growth,0,yici,1.7178191701073788e-05,phi_cyto,metabolism,G,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yici,1.7178191701073788e-05,phi_cyto,metabolism,G,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yici,8.589095850536894e-06,phi_cyto,metabolism,G,0.6630116912775283,Caglar et al. 2017
MG1655,MOPS complete,0,yici,3.6518980434149296e-06,phi_cyto,metabolism,G,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,yici,4.919104327596967e-06,phi_cyto,metabolism,G,0.738700370046123,Li et al. 2014
BW25113,42C,0,yici,1.1465461191566878e-06,phi_cyto,metabolism,G,0.66,Schmidt et al. 2016
BW25113,acetate,0,yici,0.0,phi_cyto,metabolism,G,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yici,9.002265398424703e-07,phi_cyto,metabolism,G,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yici,8.228111286628721e-07,phi_cyto,metabolism,G,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yici,7.140184711357094e-07,phi_cyto,metabolism,G,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yici,6.354147175035191e-07,phi_cyto,metabolism,G,0.5,Schmidt et al. 2016
BW25113,fructose,0,yici,2.8841150519957483e-06,phi_cyto,metabolism,G,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yici,0.0,phi_cyto,metabolism,G,0.42,Schmidt et al. 2016
BW25113,galactose,0,yici,1.5447818175774624e-06,phi_cyto,metabolism,G,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yici,6.534722374394558e-07,phi_cyto,metabolism,G,0.46,Schmidt et al. 2016
BW25113,glucose,0,yici,6.015418330074364e-07,phi_cyto,metabolism,G,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yici,6.485432535687936e-07,phi_cyto,metabolism,G,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yici,1.3395095049647517e-06,phi_cyto,metabolism,G,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yici,3.1892424066193752e-06,phi_cyto,metabolism,G,1.9,Schmidt et al. 2016
BW25113,mannose,0,yici,5.1882388367001375e-06,phi_cyto,metabolism,G,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yici,6.13044966240074e-07,phi_cyto,metabolism,G,0.55,Schmidt et al. 2016
BW25113,pH6,0,yici,5.831727263654447e-07,phi_cyto,metabolism,G,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yici,0.0,phi_cyto,metabolism,G,0.4,Schmidt et al. 2016
BW25113,succinate,0,yici,1.326180008900267e-06,phi_cyto,metabolism,G,0.44,Schmidt et al. 2016
BW25113,xylose,0,yici,3.373481530556088e-05,phi_cyto,metabolism,G,0.55,Schmidt et al. 2016
REL606,gluconate_growth,0,yicj,4.9682359630916975e-06,phi_mem,metabolism,G,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,yicj,4.5054841490726325e-06,phi_mem,metabolism,G,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yicj,4.5054841490726325e-06,phi_mem,metabolism,G,0.7747553284413429,Caglar et al. 2017
REL606,gluconate_growth,0,yicl,3.229041325387756e-06,phi_mem,metabolism,G,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yicl,3.229041325387756e-06,phi_mem,metabolism,G,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yicl,3.229041325387756e-06,phi_mem,metabolism,G,0.6630116912775283,Caglar et al. 2017
MG1655,MOPS complete,0,yicl,1.4536346476686047e-05,phi_mem,metabolism,G,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yicl,8.318112835624291e-06,phi_mem,metabolism,G,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yicl,2.28846502387692e-05,phi_mem,metabolism,G,0.738700370046123,Li et al. 2014
MG1655,MOPS complete,0,yicn,4.451548800384247e-06,phi_cyto,Not Assigned,X,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,yicn,4.32747032068952e-06,phi_cyto,Not Assigned,X,0.738700370046123,Li et al. 2014
MG1655,MOPS complete,0,yicr,1.2361904001188563e-06,phi_cyto,information storage and processing,L,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,yics,6.646143947420699e-06,phi_cyto,Not Assigned,X,0.738700370046123,Li et al. 2014
BW25113,42C,0,yics,0.0,phi_cyto,Not Assigned,X,0.66,Schmidt et al. 2016
BW25113,acetate,0,yics,0.0,phi_cyto,Not Assigned,X,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yics,0.0,phi_cyto,Not Assigned,X,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yics,0.0,phi_cyto,Not Assigned,X,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yics,0.0,phi_cyto,Not Assigned,X,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yics,0.0,phi_cyto,Not Assigned,X,0.5,Schmidt et al. 2016
BW25113,fructose,0,yics,0.0,phi_cyto,Not Assigned,X,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yics,0.0,phi_cyto,Not Assigned,X,0.42,Schmidt et al. 2016
BW25113,galactose,0,yics,0.0,phi_cyto,Not Assigned,X,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yics,0.0,phi_cyto,Not Assigned,X,0.46,Schmidt et al. 2016
BW25113,glucose,0,yics,0.0,phi_cyto,Not Assigned,X,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yics,0.0,phi_cyto,Not Assigned,X,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yics,0.0,phi_cyto,Not Assigned,X,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yics,0.0,phi_cyto,Not Assigned,X,1.9,Schmidt et al. 2016
BW25113,mannose,0,yics,0.0,phi_cyto,Not Assigned,X,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yics,0.0,phi_cyto,Not Assigned,X,0.55,Schmidt et al. 2016
BW25113,pH6,0,yics,0.0,phi_cyto,Not Assigned,X,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yics,0.0,phi_cyto,Not Assigned,X,0.4,Schmidt et al. 2016
BW25113,succinate,0,yics,0.0,phi_cyto,Not Assigned,X,0.44,Schmidt et al. 2016
BW25113,xylose,0,yics,0.0,phi_cyto,Not Assigned,X,0.55,Schmidt et al. 2016
NCM3722,0.2% galactose,0,yida,7.742908e-05,phi_cyto,poorly characterized,H,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,yida,0.0001302387,phi_cyto,poorly characterized,H,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yida,0.0001060533,phi_cyto,poorly characterized,H,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,yida,9.778879e-05,phi_cyto,poorly characterized,H,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,yida,9.837942e-05,phi_cyto,poorly characterized,H,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yida,0.0001113791,phi_cyto,poorly characterized,H,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,yida,9.663532e-05,phi_cyto,poorly characterized,H,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,yida,0.0001337199,phi_cyto,poorly characterized,H,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,yida,7.351231e-05,phi_cyto,poorly characterized,H,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,yida,8.072987e-05,phi_cyto,poorly characterized,H,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,yida,8.142627e-05,phi_cyto,poorly characterized,H,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,yida,9.042794e-05,phi_cyto,poorly characterized,H,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,yida,9.626902e-05,phi_cyto,poorly characterized,H,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,yida,9.577753e-05,phi_cyto,poorly characterized,H,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,yida,0.000100818,phi_cyto,poorly characterized,H,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,yida,7.303954e-05,phi_cyto,poorly characterized,H,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,yida,0.0001151348,phi_cyto,poorly characterized,H,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,yida,0.0001091268,phi_cyto,poorly characterized,H,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,yida,0.0001070151,phi_cyto,poorly characterized,H,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,yida,0.0001018645,phi_cyto,poorly characterized,H,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,yida,0.0001272731,phi_cyto,poorly characterized,H,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,yida,8.197632426201835e-05,phi_cyto,poorly characterized,H,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,yida,5.79653533245852e-05,phi_cyto,poorly characterized,H,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yida,5.216881799212668e-05,phi_cyto,poorly characterized,H,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yida,4.927055032589742e-05,phi_cyto,poorly characterized,H,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,yida,5.216881799212668e-05,phi_cyto,poorly characterized,H,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,yida,9.987604590944362e-05,phi_cyto,poorly characterized,H,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yida,0.0001051326799046,phi_cyto,poorly characterized,H,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,yida,6.439376644161496e-05,phi_cyto,poorly characterized,H,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,yida,0.0001264900011225,phi_cyto,poorly characterized,H,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yida,0.0001168249292993,phi_cyto,poorly characterized,H,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yida,0.000124906080382,phi_cyto,poorly characterized,H,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,yida,3.6629117325560526e-05,phi_cyto,poorly characterized,H,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,yida,3.058817011475297e-05,phi_cyto,poorly characterized,H,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,yida,3.023980280112477e-05,phi_cyto,poorly characterized,H,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,yida,3.2545953364136795e-05,phi_cyto,poorly characterized,H,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,yida,3.297678792017166e-05,phi_cyto,poorly characterized,H,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,yida,5.333351597850314e-05,phi_cyto,poorly characterized,H,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,yida,4.3078825917824735e-05,phi_cyto,poorly characterized,H,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,yida,4.548553832219489e-05,phi_cyto,poorly characterized,H,0.51,Peebo et al. 2015
BW25113,rich,0,yida,,phi_cyto,poorly characterized,H,0.25,Peebo et al. 2015
BW25113,rich,0,yida,3.593960429283032e-05,phi_cyto,poorly characterized,H,0.35,Peebo et al. 2015
BW25113,rich,0,yida,3.365570338385478e-05,phi_cyto,poorly characterized,H,0.42,Peebo et al. 2015
BW25113,rich,0,yida,3.278091094734886e-05,phi_cyto,poorly characterized,H,0.45,Peebo et al. 2015
BW25113,rich,0,yida,3.873824728667532e-05,phi_cyto,poorly characterized,H,0.53,Peebo et al. 2015
BW25113,rich,0,yida,4.1471014831608486e-05,phi_cyto,poorly characterized,H,0.55,Peebo et al. 2015
BW25113,rich,0,yida,3.605105750006311e-05,phi_cyto,poorly characterized,H,0.63,Peebo et al. 2015
BW25113,rich,0,yida,,phi_cyto,poorly characterized,H,0.65,Peebo et al. 2015
BW25113,rich,0,yida,3.918429790405796e-05,phi_cyto,poorly characterized,H,0.73,Peebo et al. 2015
BW25113,rich,0,yida,4.658767754433904e-05,phi_cyto,poorly characterized,H,0.74,Peebo et al. 2015
BW25113,rich,0,yida,4.633338348727855e-05,phi_cyto,poorly characterized,H,0.78,Peebo et al. 2015
BW25113,rich,0,yida,5.414920142760598e-05,phi_cyto,poorly characterized,H,0.82,Peebo et al. 2015
BW25113,42C,0,yida,6.905908050195455e-05,phi_cyto,poorly characterized,H,0.66,Schmidt et al. 2016
BW25113,acetate,0,yida,4.148245802769477e-05,phi_cyto,poorly characterized,H,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yida,2.0656263619768074e-05,phi_cyto,poorly characterized,H,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yida,2.665400239876062e-05,phi_cyto,poorly characterized,H,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yida,3.397188160934811e-05,phi_cyto,poorly characterized,H,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yida,4.6741732518835776e-05,phi_cyto,poorly characterized,H,0.5,Schmidt et al. 2016
BW25113,fructose,0,yida,7.045992713962173e-05,phi_cyto,poorly characterized,H,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yida,4.977938128453237e-05,phi_cyto,poorly characterized,H,0.42,Schmidt et al. 2016
BW25113,galactose,0,yida,4.561064822511033e-05,phi_cyto,poorly characterized,H,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yida,8.158680158166338e-05,phi_cyto,poorly characterized,H,0.46,Schmidt et al. 2016
BW25113,glucose,0,yida,0.0001037236467536,phi_cyto,poorly characterized,H,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yida,6.696554611237755e-05,phi_cyto,poorly characterized,H,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yida,6.56904257568709e-05,phi_cyto,poorly characterized,H,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yida,8.663122449340441e-05,phi_cyto,poorly characterized,H,1.9,Schmidt et al. 2016
BW25113,mannose,0,yida,5.974253721815464e-05,phi_cyto,poorly characterized,H,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yida,0.0001003286831047,phi_cyto,poorly characterized,H,0.55,Schmidt et al. 2016
BW25113,pH6,0,yida,0.0001048855008341,phi_cyto,poorly characterized,H,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yida,3.762639302766376e-05,phi_cyto,poorly characterized,H,0.4,Schmidt et al. 2016
BW25113,succinate,0,yida,5.6385062291933096e-05,phi_cyto,poorly characterized,H,0.44,Schmidt et al. 2016
BW25113,xylose,0,yida,8.589240959594707e-05,phi_cyto,poorly characterized,H,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,yida,0.0003283054100532,phi_cyto,poorly characterized,H,0.11,Valgepea et al. 2013
MG1655,glucose_minimal,0,yida,0.0006584359623682,phi_cyto,poorly characterized,H,0.4,Valgepea et al. 2013
BW25113,M9_glucose,0,yidb,4.149169802702895e-05,phi_cyto,poorly characterized,S,0.6931471805599453,Soufi et al. 2015
MG1655,MOPS complete,0,yidb,3.080084254930235e-05,phi_cyto,poorly characterized,S,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,yidb,1.7470059206814212e-05,phi_cyto,poorly characterized,S,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,yidb,3.031824098230526e-05,phi_cyto,poorly characterized,S,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,yidb,2.822297514895607e-05,phi_cyto,poorly characterized,S,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,yidb,2.492337322607893e-05,phi_cyto,poorly characterized,S,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,yidb,,phi_cyto,poorly characterized,S,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,yidb,1.915505134718106e-05,phi_cyto,poorly characterized,S,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,yidb,1.977138982016391e-05,phi_cyto,poorly characterized,S,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,yidb,2.096626995917479e-05,phi_cyto,poorly characterized,S,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,yidb,1.993852182174769e-05,phi_cyto,poorly characterized,S,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,yidb,4.4288491578719774e-05,phi_cyto,poorly characterized,S,0.51,Peebo et al. 2015
BW25113,rich,0,yidb,,phi_cyto,poorly characterized,S,0.25,Peebo et al. 2015
BW25113,rich,0,yidb,,phi_cyto,poorly characterized,S,0.35,Peebo et al. 2015
BW25113,rich,0,yidb,1.828497645508809e-05,phi_cyto,poorly characterized,S,0.42,Peebo et al. 2015
BW25113,rich,0,yidb,,phi_cyto,poorly characterized,S,0.45,Peebo et al. 2015
BW25113,rich,0,yidb,,phi_cyto,poorly characterized,S,0.53,Peebo et al. 2015
BW25113,rich,0,yidb,,phi_cyto,poorly characterized,S,0.55,Peebo et al. 2015
BW25113,rich,0,yidb,1.3121255015563368e-05,phi_cyto,poorly characterized,S,0.63,Peebo et al. 2015
BW25113,rich,0,yidb,,phi_cyto,poorly characterized,S,0.65,Peebo et al. 2015
BW25113,rich,0,yidb,1.3505982245621643e-05,phi_cyto,poorly characterized,S,0.73,Peebo et al. 2015
BW25113,rich,0,yidb,1.2807271197984408e-05,phi_cyto,poorly characterized,S,0.74,Peebo et al. 2015
BW25113,rich,0,yidb,1.2591800946653871e-05,phi_cyto,poorly characterized,S,0.78,Peebo et al. 2015
BW25113,rich,0,yidb,,phi_cyto,poorly characterized,S,0.82,Peebo et al. 2015
BW25113,42C,0,yidb,7.573582837579967e-05,phi_cyto,poorly characterized,S,0.66,Schmidt et al. 2016
BW25113,acetate,0,yidb,5.166430866262901e-05,phi_cyto,poorly characterized,S,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,yidb,8.201101696660633e-05,phi_cyto,poorly characterized,S,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,yidb,4.41765378988479e-05,phi_cyto,poorly characterized,S,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,yidb,5.521204026848145e-05,phi_cyto,poorly characterized,S,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,yidb,5.211778585312641e-05,phi_cyto,poorly characterized,S,0.5,Schmidt et al. 2016
BW25113,fructose,0,yidb,5.209736887570775e-05,phi_cyto,poorly characterized,S,0.65,Schmidt et al. 2016
BW25113,fumarate,0,yidb,5.493504198023225e-05,phi_cyto,poorly characterized,S,0.42,Schmidt et al. 2016
BW25113,galactose,0,yidb,9.382018284210144e-05,phi_cyto,poorly characterized,S,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,yidb,5.7997276594984025e-05,phi_cyto,poorly characterized,S,0.46,Schmidt et al. 2016
BW25113,glucose,0,yidb,4.8115403848876415e-05,phi_cyto,poorly characterized,S,0.58,Schmidt et al. 2016
BW25113,glycerol,0,yidb,6.61887138329689e-05,phi_cyto,poorly characterized,S,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,yidb,4.990225338273824e-05,phi_cyto,poorly characterized,S,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,yidb,3.775290004050044e-05,phi_cyto,poorly characterized,S,1.9,Schmidt et al. 2016
BW25113,mannose,0,yidb,6.243131597426517e-05,phi_cyto,poorly characterized,S,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,yidb,9.73992860250056e-05,phi_cyto,poorly characterized,S,0.55,Schmidt et al. 2016
BW25113,pH6,0,yidb,6.298595171491686e-05,phi_cyto,poorly characterized,S,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,yidb,7.142284984682586e-05,phi_cyto,poorly characterized,S,0.4,Schmidt et al. 2016
BW25113,succinate,0,yidb,5.106636962893696e-05,phi_cyto,poorly characterized,S,0.44,Schmidt et al. 2016
BW25113,xylose,0,yidb,5.846962928078428e-05,phi_cyto,poorly characterized,S,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,yidb,9.951065155310364e-05,phi_cyto,poorly characterized,S,0.11,Valgepea et al. 2013
MG1655,glucose_minimal,0,yidb,4.944711613905314e-05,phi_cyto,poorly characterized,S,0.49,Valgepea et al. 2013
NCM3722,0.2% galactose,0,yidc,0.0005297008,phi_mem,cellular processes and signaling,M,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,yidc,0.0004786300333333,phi_mem,cellular processes and signaling,M,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yidc,0.0005955194,phi_mem,cellular processes and signaling,M,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,yidc,0.0005647690499999,phi_mem,cellular processes and signaling,M,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,yidc,0.0006127852,phi_mem,cellular processes and signaling,M,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,yidc,0.0005935688,phi_mem,cellular processes and signaling,M,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,yidc,0.0005726281,phi_mem,cellular processes and signaling,M,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,yidc,0.0005645368,phi_mem,cellular processes and signaling,M,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,yidc,0.0005014028,phi_mem,cellular processes and signaling,M,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,yidc,0.0005324123,phi_mem,cellular processes and signaling,M,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,yidc,0.0005616994,phi_mem,cellular processes and signaling,M,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,yidc,0.0005552264,phi_mem,cellular processes and signaling,M,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,yidc,0.0005301,phi_mem,cellular processes and signaling,M,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,yidc,0.0005794176,phi_mem,cellular processes and signaling,M,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,yidc,0.000536245,phi_mem,cellular processes and signaling,M,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,yidc,0.0004401589,phi_mem,cellular processes and signaling,M,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,yidc,0.0005358074,phi_mem,cellular processes and signaling,M,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,yidc,0.0005722243,phi_mem,cellular processes and signaling,M,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,yidc,0.0005985189,phi_mem,cellular processes and signaling,M,0.9041050181216675,Mori et al. 2021
